area,content,TAB,TXT,IMG,HDR,TABs,TXTs,IMGs,HDRs,TAB_N,TXT_N,IMG_N,HDR_N,H_line,V_line,Form,Manuscript,Gallery,Front,long_l,short_l,FILE,PAGE,Category_ID,Category
8994150.0,0.15,0.0,0.96,0.0,0.04,False,True,False,True,0,14,0,1,True,False,False,False,False,False,442,763,CTX198702238A,08,1,Form
8933914.0,0.7,0.0,0.0,1.0,0.0,False,True,True,True,0,33,3,1,True,True,False,False,True,False,1846,5732,CTX198702238A,09,5,Gallery
8933914.0,0.04,0.0,0.97,0.0,0.03,False,True,True,True,0,83,4,1,True,True,False,False,False,False,494,5486,CTX198702238A,10,6,Figure-text
8933914.0,0.05,0.0,1.0,0.0,0.0,False,True,True,False,0,75,3,0,True,True,False,False,False,False,157,5326,CTX198702238A,11,6,Figure-text
8933914.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1577,3903,CTX198702238A,12,5,Gallery
8933914.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,1469,3843,CTX198702238A,13,5,Gallery
8933914.0,0.05,0.0,1.0,0.0,0.0,False,True,False,False,0,3,0,0,False,True,False,False,False,False,525,5182,CTX198702238A,14,6,Figure-text
8933914.0,0.05,0.0,0.89,0.0,0.11,False,True,True,True,0,99,4,1,True,True,False,False,False,False,344,4837,CTX198702238A,15,5,Gallery
8933914.0,0.04,0.0,0.84,0.0,0.15,False,True,True,True,0,74,3,1,True,True,False,False,False,False,514,5312,CTX198702238A,16,5,Gallery
8933914.0,0.04,0.0,0.97,0.0,0.03,False,True,False,True,0,3,0,1,True,True,False,False,False,False,599,4796,CTX198702238A,17,6,Figure-text
8933914.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,327,5450,CTX198702238A,18,5,Gallery
8933914.0,0.06,0.0,1.0,0.0,0.0,False,True,False,False,0,4,0,0,False,True,False,False,False,False,396,5108,CTX198702238A,19,6,Figure-text
8933914.0,0.04,0.0,1.0,0.0,0.0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,618,4962,CTX198702238A,20,6,Figure-text
8933914.0,0.06,0.0,0.89,0.0,0.11,False,True,False,True,0,3,0,1,True,True,False,False,False,False,836,5141,CTX198702238A,21,5,Gallery
9004270.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True,0,0,0,1,False,False,False,False,False,False,314,504,CTX198702238A,22,5,Gallery
16964800.0,1.3,0.0,0.0,1.0,0.0,False,True,True,False,0,29,6,0,True,True,False,False,True,False,1155,15320,CTX198702238A,23,5,Gallery
32146582.0,0.7,0.0,0.0,1.0,0.0,False,True,True,True,0,8,3,1,True,True,False,False,True,False,11771,2494,CTX198702238A,24,5,Gallery
17664857.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,704,217,CTX198702238A,25,5,Gallery
8746113.0,0.17,0.0,0.99,0.0,0.01,False,True,True,True,0,391,14,1,True,False,False,False,False,False,702,867,CTX198804439,1,4,Text-body
8746113.0,0.34,0.0,0.99,0.0,0.01,False,True,False,True,0,29,0,1,True,True,False,False,False,False,627,699,CTX198804439,2,4,Text-body
8746113.0,0.28,0.0,1.0,0.0,0.0,False,True,False,False,0,23,0,0,True,False,False,False,False,False,672,800,CTX198804439,3,4,Text-body
8794289.0,0.25,0.0,1.0,0.0,0.0,False,True,False,False,0,5,0,0,True,False,False,False,False,False,499,835,CTX199004318,1,1,Form
8702320.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,645,889,CTX199400067,1,5,Gallery
8702320.0,0.7,0.0,0.01,0.99,0.0,False,True,True,False,0,31,3,0,True,True,False,False,True,False,1477,1080,CTX199400067,2,5,Gallery
8867650.0,0.19,0.0,0.15,0.84,0.02,False,True,True,True,0,2,1,1,True,True,False,False,False,False,1100,7389,CTX199400067A,01,5,Gallery
4498782.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,147,191,CTX199400067A,02,5,Gallery
4498782.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,167,144,CTX199400067A,03,3,Table
8710488.0,0.0,0.0,1.0,0.0,0.0,False,True,True,False,0,74,1,0,False,True,False,False,False,False,595,324,CTX199400067A,04,6,Figure-text
8740344.0,0.25,0.0,1.0,0.0,0.0,False,True,False,False,0,4,0,0,True,False,False,False,False,False,396,478,CTX199400067A,05,1,Form
8726292.0,0.31,0.0,1.0,0.0,0.0,False,True,False,False,0,27,0,0,True,False,False,False,False,False,612,719,CTX199400067A,06,4,Text-body
8692400.0,0.26,0.0,0.97,0.0,0.03,False,True,False,True,0,23,0,2,True,False,False,False,False,False,580,861,CTX199400067A,07,4,Text-body
8696484.0,0.25,0.0,1.0,0.0,0.0,False,True,False,False,0,23,0,0,True,False,False,False,False,False,598,719,CTX199400067A,08,4,Text-body
8670080.0,0.26,0.0,0.97,0.0,0.03,False,True,False,True,0,22,0,2,True,False,False,False,False,False,581,677,CTX199400067A,09,4,Text-body
8692400.0,0.29,0.0,1.0,0.0,0.0,False,True,False,False,0,26,0,0,True,True,False,False,False,False,596,818,CTX199400067A,10,4,Text-body
8692400.0,0.32,0.0,1.0,0.0,0.0,False,True,False,False,0,29,0,0,True,False,False,False,False,False,577,852,CTX199400067A,11,4,Text-body
8682480.0,0.35,0.0,1.0,0.0,0.0,False,True,False,False,0,29,0,0,True,False,False,False,False,False,695,742,CTX199400067A,12,4,Text-body
8670080.0,0.29,0.0,0.98,0.0,0.02,False,True,False,True,0,25,0,2,True,False,False,False,False,False,515,673,CTX199400067A,13,4,Text-body
8682480.0,0.26,0.0,1.0,0.0,0.0,False,True,False,False,0,24,0,0,True,True,False,False,False,False,611,720,CTX199400067A,14,4,Text-body
8670080.0,0.31,0.0,1.0,0.0,0.0,False,True,False,False,0,29,0,0,True,False,False,False,False,False,605,786,CTX199400067A,15,4,Text-body
